,ciudad,lat,lon,contador_palabras
1114,Manizales,5.0688900000000015,-75.517383,39
1115,Manizales,5.0688900000000015,-75.517383,21
1116,Manizales,5.0688900000000015,-75.517383,8
1117,Manizales,5.0688900000000015,-75.517383,30
1118,Manizales,5.0688900000000015,-75.517383,11
1119,Manizales,5.0688900000000015,-75.517383,18
1120,Manizales,5.0688900000000015,-75.517383,36
1121,Manizales,5.0688900000000015,-75.517383,41
1122,Manizales,5.0688900000000015,-75.517383,41
1123,Manizales,5.0688900000000015,-75.517383,45
1124,Manizales,5.0688900000000015,-75.517383,19
1125,Manizales,5.0688900000000015,-75.517383,48
1126,Manizales,5.0688900000000015,-75.517383,18
1127,Manizales,5.0688900000000015,-75.517383,37
1128,Manizales,5.0688900000000015,-75.517383,10
1129,Manizales,5.0688900000000015,-75.517383,10
1130,Manizales,5.0688900000000015,-75.517383,21
1131,Manizales,5.0688900000000015,-75.517383,10
1132,Manizales,5.0688900000000015,-75.517383,31
1133,Manizales,5.0688900000000015,-75.517383,32
1134,Manizales,5.0688900000000015,-75.517383,29
1135,Manizales,5.0688900000000015,-75.517383,11
1136,Manizales,5.0688900000000015,-75.517383,10
1137,Manizales,5.0688900000000015,-75.517383,17
1138,Manizales,5.0688900000000015,-75.517383,18
1139,Manizales,5.0688900000000015,-75.517383,33
1140,Manizales,5.0688900000000015,-75.517383,36
1141,Manizales,5.0688900000000015,-75.517383,47
1142,Manizales,5.0688900000000015,-75.517383,12
1143,Manizales,5.0688900000000015,-75.517383,43
1144,Manizales,5.0688900000000015,-75.517383,13
1145,Manizales,5.0688900000000015,-75.517383,5
1146,Manizales,5.0688900000000015,-75.517383,7
1147,Manizales,5.0688900000000015,-75.517383,13
1148,Manizales,5.0688900000000015,-75.517383,39
1149,Manizales,5.0688900000000015,-75.517383,16
1150,Manizales,5.0688900000000015,-75.517383,11
1151,Manizales,5.0688900000000015,-75.517383,34
1152,Manizales,5.0688900000000015,-75.517383,17
1153,Manizales,5.0688900000000015,-75.517383,29
1154,Manizales,5.0688900000000015,-75.517383,36
1155,Villavicencio,4.142002,-73.626645,33
1156,Villavicencio,4.142002,-73.626645,25
1157,Villavicencio,4.142002,-73.626645,15
1158,Villavicencio,4.142002,-73.626645,15
1159,Villavicencio,4.142002,-73.626645,5
1160,Villavicencio,4.142002,-73.626645,49
1161,Villavicencio,4.142002,-73.626645,12
1162,Villavicencio,4.142002,-73.626645,20
1163,Villavicencio,4.142002,-73.626645,11
1164,Villavicencio,4.142002,-73.626645,38
1165,Villavicencio,4.142002,-73.626645,6
1166,Villavicencio,4.142002,-73.626645,28
1167,Villavicencio,4.142002,-73.626645,16
1168,Villavicencio,4.142002,-73.626645,31
1169,Villavicencio,4.142002,-73.626645,20
1170,Villavicencio,4.142002,-73.626645,15
1171,Villavicencio,4.142002,-73.626645,9
1172,Villavicencio,4.142002,-73.626645,3
1173,Villavicencio,4.142002,-73.626645,20
1174,Villavicencio,4.142002,-73.626645,6
1175,Villavicencio,4.142002,-73.626645,27
1176,Villavicencio,4.142002,-73.626645,19
1177,Villavicencio,4.142002,-73.626645,3
1178,Villavicencio,4.142002,-73.626645,26
1179,Villavicencio,4.142002,-73.626645,10
1180,Villavicencio,4.142002,-73.626645,33
1181,Villavicencio,4.142002,-73.626645,18
1182,Villavicencio,4.142002,-73.626645,5
1183,Villavicencio,4.142002,-73.626645,18
1184,Villavicencio,4.142002,-73.626645,23
1185,Villavicencio,4.142002,-73.626645,8
1186,Villavicencio,4.142002,-73.626645,37
1187,Villavicencio,4.142002,-73.626645,26
1188,Villavicencio,4.142002,-73.626645,40
1189,Villavicencio,4.142002,-73.626645,28
1190,Villavicencio,4.142002,-73.626645,29
1191,Villavicencio,4.142002,-73.626645,13
1192,Villavicencio,4.142002,-73.626645,40
1193,Villavicencio,4.142002,-73.626645,12
1194,Villavicencio,4.142002,-73.626645,9
1195,Villavicencio,4.142002,-73.626645,34
1196,Villavicencio,4.142002,-73.626645,8
1197,Villavicencio,4.142002,-73.626645,27
1198,Villavicencio,4.142002,-73.626645,45
1199,Villavicencio,4.142002,-73.626645,13
1200,Villavicencio,4.142002,-73.626645,10
1201,Villavicencio,4.142002,-73.626645,16
1202,Villavicencio,4.142002,-73.626645,6
1203,Villavicencio,4.142002,-73.626645,16
1204,Villavicencio,4.142002,-73.626645,21
1205,Villavicencio,4.142002,-73.626645,11
1206,Villavicencio,4.142002,-73.626645,5
1207,Villavicencio,4.142002,-73.626645,24
1208,Villavicencio,4.142002,-73.626645,10
1209,Villavicencio,4.142002,-73.626645,12
1210,Villavicencio,4.142002,-73.626645,12
1211,Villavicencio,4.142002,-73.626645,24
1212,Villavicencio,4.142002,-73.626645,13
1213,Villavicencio,4.142002,-73.626645,40
1214,Villavicencio,4.142002,-73.626645,44
1215,Villavicencio,4.142002,-73.626645,9
1216,Villavicencio,4.142002,-73.626645,19
1217,Villavicencio,4.142002,-73.626645,33
1218,Villavicencio,4.142002,-73.626645,13
1219,Villavicencio,4.142002,-73.626645,14
1220,Villavicencio,4.142002,-73.626645,35
1221,Villavicencio,4.142002,-73.626645,3
1222,Villavicencio,4.142002,-73.626645,21
1223,Villavicencio,4.142002,-73.626645,10
1224,Villavicencio,4.142002,-73.626645,14
1225,Villavicencio,4.142002,-73.626645,36
1226,Villavicencio,4.142002,-73.626645,21
1227,Villavicencio,4.142002,-73.626645,16
1228,Villavicencio,4.142002,-73.626645,24
1229,Villavicencio,4.142002,-73.626645,3
1230,Villavicencio,4.142002,-73.626645,9
1231,Villavicencio,4.142002,-73.626645,28
1232,Villavicencio,4.142002,-73.626645,18
1233,Villavicencio,4.142002,-73.626645,16
1234,Villavicencio,4.142002,-73.626645,35
1235,Villavicencio,4.142002,-73.626645,20
1236,Villavicencio,4.142002,-73.626645,36
1237,Villavicencio,4.142002,-73.626645,26
1238,Villavicencio,4.142002,-73.626645,17
1239,Villavicencio,4.142002,-73.626645,27
1240,Villavicencio,4.142002,-73.626645,21
1241,Villavicencio,4.142002,-73.626645,5
1242,Villavicencio,4.142002,-73.626645,14
1243,Villavicencio,4.142002,-73.626645,14
1244,Villavicencio,4.142002,-73.626645,32
1245,Villavicencio,4.142002,-73.626645,15
1246,Villavicencio,4.142002,-73.626645,43
1247,Villavicencio,4.142002,-73.626645,31
1248,Villavicencio,4.142002,-73.626645,11
1249,Villavicencio,4.142002,-73.626645,8
1250,Villavicencio,4.142002,-73.626645,18
1251,Villavicencio,4.142002,-73.626645,32
1252,Villavicencio,4.142002,-73.626645,23
1253,Villavicencio,4.142002,-73.626645,24
1254,Villavicencio,4.142002,-73.626645,28
1255,Neiva,2.927299,-75.281885,27
1256,Neiva,2.927299,-75.281885,11
1257,Neiva,2.927299,-75.281885,24
1258,Neiva,2.927299,-75.281885,24
1259,Neiva,2.927299,-75.281885,19
1260,Neiva,2.927299,-75.281885,14
1261,Neiva,2.927299,-75.281885,18
1262,Neiva,2.927299,-75.281885,29
1263,Neiva,2.927299,-75.281885,27
1264,Neiva,2.927299,-75.281885,45
1265,Neiva,2.927299,-75.281885,14
1266,Neiva,2.927299,-75.281885,8
1267,Neiva,2.927299,-75.281885,9
1268,Neiva,2.927299,-75.281885,11
1269,Neiva,2.927299,-75.281885,9
1270,Neiva,2.927299,-75.281885,46
1271,Neiva,2.927299,-75.281885,11
1272,Neiva,2.927299,-75.281885,22
1273,Neiva,2.927299,-75.281885,20
1274,Neiva,2.927299,-75.281885,21
1275,Neiva,2.927299,-75.281885,23
1276,Neiva,2.927299,-75.281885,6
1277,Neiva,2.927299,-75.281885,8
1278,Neiva,2.927299,-75.281885,36
1279,Neiva,2.927299,-75.281885,39
1280,Neiva,2.927299,-75.281885,46
1281,Neiva,2.927299,-75.281885,42
1282,Neiva,2.927299,-75.281885,13
1283,Neiva,2.927299,-75.281885,27
1284,Neiva,2.927299,-75.281885,8
1285,Neiva,2.927299,-75.281885,24
1286,Neiva,2.927299,-75.281885,11
1287,Neiva,2.927299,-75.281885,14
1288,Neiva,2.927299,-75.281885,4
1289,Neiva,2.927299,-75.281885,9
1290,Neiva,2.927299,-75.281885,37
1291,Neiva,2.927299,-75.281885,25
1292,Neiva,2.927299,-75.281885,36
1293,Neiva,2.927299,-75.281885,26
1294,Neiva,2.927299,-75.281885,17
1295,Neiva,2.927299,-75.281885,21
1296,Neiva,2.927299,-75.281885,16
1297,Neiva,2.927299,-75.281885,34
1298,Neiva,2.927299,-75.281885,17
1299,Neiva,2.927299,-75.281885,9
1300,Neiva,2.927299,-75.281885,16
1301,Neiva,2.927299,-75.281885,13
1302,Neiva,2.927299,-75.281885,27
1303,Neiva,2.927299,-75.281885,12
1304,Neiva,2.927299,-75.281885,14
1305,Neiva,2.927299,-75.281885,7
1306,Neiva,2.927299,-75.281885,15
1307,Neiva,2.927299,-75.281885,11
1308,Neiva,2.927299,-75.281885,15
1309,Neiva,2.927299,-75.281885,10
1310,Neiva,2.927299,-75.281885,12
1311,Neiva,2.927299,-75.281885,23
1312,Neiva,2.927299,-75.281885,27
1313,Neiva,2.927299,-75.281885,14
1314,Neiva,2.927299,-75.281885,18
1315,Neiva,2.927299,-75.281885,17
1316,Neiva,2.927299,-75.281885,19
1317,Neiva,2.927299,-75.281885,23
1318,Neiva,2.927299,-75.281885,17
1319,Neiva,2.927299,-75.281885,12
1320,Neiva,2.927299,-75.281885,21
1321,Neiva,2.927299,-75.281885,18
1322,Neiva,2.927299,-75.281885,26
1323,Neiva,2.927299,-75.281885,41
1324,Neiva,2.927299,-75.281885,7
1325,Neiva,2.927299,-75.281885,33
1326,Neiva,2.927299,-75.281885,12
1327,Neiva,2.927299,-75.281885,20
1328,Neiva,2.927299,-75.281885,14
1329,Neiva,2.927299,-75.281885,20
1330,Neiva,2.927299,-75.281885,4
1331,Neiva,2.927299,-75.281885,35
1332,Neiva,2.927299,-75.281885,14
1333,Neiva,2.927299,-75.281885,26
1334,Neiva,2.927299,-75.281885,29
1335,Neiva,2.927299,-75.281885,17
1336,Neiva,2.927299,-75.281885,5
1337,Neiva,2.927299,-75.281885,8
1338,Neiva,2.927299,-75.281885,15
1339,Neiva,2.927299,-75.281885,4
1340,Neiva,2.927299,-75.281885,11
1341,Neiva,2.927299,-75.281885,12
1342,Neiva,2.927299,-75.281885,3
1343,Neiva,2.927299,-75.281885,32
1344,Neiva,2.927299,-75.281885,9
1345,Neiva,2.927299,-75.281885,8
1346,Neiva,2.927299,-75.281885,47
1347,Neiva,2.927299,-75.281885,17
1348,Neiva,2.927299,-75.281885,13
1349,Neiva,2.927299,-75.281885,17
1350,Neiva,2.927299,-75.281885,40
1351,Neiva,2.927299,-75.281885,27
1352,Neiva,2.927299,-75.281885,4
1353,Neiva,2.927299,-75.281885,13
1354,Neiva,2.927299,-75.281885,12
1355,Armenia,4.533889,-75.681111,41
1356,Armenia,4.533889,-75.681111,38
1357,Armenia,4.533889,-75.681111,24
1358,Armenia,4.533889,-75.681111,20
1359,Armenia,4.533889,-75.681111,28
1360,Armenia,4.533889,-75.681111,19
1361,Armenia,4.533889,-75.681111,6
1362,Armenia,4.533889,-75.681111,25
1363,Armenia,4.533889,-75.681111,4
1364,Armenia,4.533889,-75.681111,45
1365,Armenia,4.533889,-75.681111,4
1366,Armenia,4.533889,-75.681111,19
1367,Armenia,4.533889,-75.681111,20
1368,Armenia,4.533889,-75.681111,23
1369,Armenia,4.533889,-75.681111,13
1370,Armenia,4.533889,-75.681111,41
1371,Armenia,4.533889,-75.681111,46
1372,Armenia,4.533889,-75.681111,7
1373,Armenia,4.533889,-75.681111,11
1374,Armenia,4.533889,-75.681111,3
1375,Armenia,4.533889,-75.681111,23
1376,Armenia,4.533889,-75.681111,6
1377,Armenia,4.533889,-75.681111,27
1378,Armenia,4.533889,-75.681111,15
1379,Armenia,4.533889,-75.681111,14
1380,Armenia,4.533889,-75.681111,8
1381,Armenia,4.533889,-75.681111,12
1382,Armenia,4.533889,-75.681111,25
1383,Armenia,4.533889,-75.681111,14
1384,Armenia,4.533889,-75.681111,10
1385,Armenia,4.533889,-75.681111,31
1386,Armenia,4.533889,-75.681111,18
1387,Armenia,4.533889,-75.681111,23
1388,Armenia,4.533889,-75.681111,28
1389,Armenia,4.533889,-75.681111,8
1390,Armenia,4.533889,-75.681111,38
1391,Armenia,4.533889,-75.681111,23
1392,Armenia,4.533889,-75.681111,42
1393,Armenia,4.533889,-75.681111,20
1394,Armenia,4.533889,-75.681111,21
1395,Armenia,4.533889,-75.681111,40
1396,Armenia,4.533889,-75.681111,26
1397,Armenia,4.533889,-75.681111,35
1398,Armenia,4.533889,-75.681111,39
1399,Armenia,4.533889,-75.681111,9
1400,Armenia,4.533889,-75.681111,29
1401,Armenia,4.533889,-75.681111,12
1402,Armenia,4.533889,-75.681111,23
1403,Armenia,4.533889,-75.681111,46
1404,Armenia,4.533889,-75.681111,29
1405,Armenia,4.533889,-75.681111,34
1406,Armenia,4.533889,-75.681111,19
1407,Armenia,4.533889,-75.681111,4
1408,Armenia,4.533889,-75.681111,11
1409,Armenia,4.533889,-75.681111,16
1410,Armenia,4.533889,-75.681111,16
1411,Armenia,4.533889,-75.681111,40
1412,Armenia,4.533889,-75.681111,39
1413,Armenia,4.533889,-75.681111,22
1414,Armenia,4.533889,-75.681111,18
1415,Armenia,4.533889,-75.681111,49
1416,Armenia,4.533889,-75.681111,44
1417,Armenia,4.533889,-75.681111,14
1418,Armenia,4.533889,-75.681111,12
1419,Armenia,4.533889,-75.681111,15
1420,Armenia,4.533889,-75.681111,5
1421,Armenia,4.533889,-75.681111,16
1422,Armenia,4.533889,-75.681111,16
1423,Armenia,4.533889,-75.681111,42
1424,Armenia,4.533889,-75.681111,10
1425,Armenia,4.533889,-75.681111,17
1426,Armenia,4.533889,-75.681111,16
1427,Armenia,4.533889,-75.681111,42
1428,Armenia,4.533889,-75.681111,21
1429,Armenia,4.533889,-75.681111,26
1430,Armenia,4.533889,-75.681111,15
1431,Armenia,4.533889,-75.681111,27
1432,Armenia,4.533889,-75.681111,22
1433,Armenia,4.533889,-75.681111,21
1434,Armenia,4.533889,-75.681111,8
1435,Armenia,4.533889,-75.681111,41
1436,Armenia,4.533889,-75.681111,30
1437,Armenia,4.533889,-75.681111,30
1438,Armenia,4.533889,-75.681111,20
1439,Armenia,4.533889,-75.681111,11
1440,Armenia,4.533889,-75.681111,20
1441,Armenia,4.533889,-75.681111,34
1442,Armenia,4.533889,-75.681111,36
1443,Armenia,4.533889,-75.681111,11
1444,Armenia,4.533889,-75.681111,41
1445,Armenia,4.533889,-75.681111,41
1446,Armenia,4.533889,-75.681111,41
1447,Armenia,4.533889,-75.681111,45
1448,Armenia,4.533889,-75.681111,19
1449,Armenia,4.533889,-75.681111,38
1450,Armenia,4.533889,-75.681111,48
1451,Armenia,4.533889,-75.681111,18
1452,Armenia,4.533889,-75.681111,51
1453,Armenia,4.533889,-75.681111,37
1454,Armenia,4.533889,-75.681111,27
1455,Valledupar,10.46314,-73.253224,11
1456,Valledupar,10.46314,-73.253224,17
1457,Valledupar,10.46314,-73.253224,44
1458,Valledupar,10.46314,-73.253224,3
1459,Valledupar,10.46314,-73.253224,21
1460,Valledupar,10.46314,-73.253224,18
1461,Valledupar,10.46314,-73.253224,13
1462,Valledupar,10.46314,-73.253224,11
1463,Valledupar,10.46314,-73.253224,16
1464,Valledupar,10.46314,-73.253224,14
1465,Valledupar,10.46314,-73.253224,42
1466,Valledupar,10.46314,-73.253224,4
1467,Valledupar,10.46314,-73.253224,15
1468,Valledupar,10.46314,-73.253224,39
1469,Valledupar,10.46314,-73.253224,36
1470,Valledupar,10.46314,-73.253224,21
1471,Valledupar,10.46314,-73.253224,13
1472,Valledupar,10.46314,-73.253224,12
1473,Valledupar,10.46314,-73.253224,22
1474,Valledupar,10.46314,-73.253224,10
1475,Valledupar,10.46314,-73.253224,17
1476,Valledupar,10.46314,-73.253224,11
1477,Valledupar,10.46314,-73.253224,16
1478,Valledupar,10.46314,-73.253224,6
1479,Valledupar,10.46314,-73.253224,27
1480,Valledupar,10.46314,-73.253224,6
1481,Valledupar,10.46314,-73.253224,24
1482,Valledupar,10.46314,-73.253224,16
1483,Valledupar,10.46314,-73.253224,21
1484,Valledupar,10.46314,-73.253224,18
1485,Valledupar,10.46314,-73.253224,11
1486,Valledupar,10.46314,-73.253224,34
1487,Valledupar,10.46314,-73.253224,44
1488,Valledupar,10.46314,-73.253224,17
1489,Valledupar,10.46314,-73.253224,30
1490,Valledupar,10.46314,-73.253224,24
1491,Valledupar,10.46314,-73.253224,13
1492,Valledupar,10.46314,-73.253224,13
1493,Valledupar,10.46314,-73.253224,8
1494,Valledupar,10.46314,-73.253224,12
1495,Valledupar,10.46314,-73.253224,11
1496,Valledupar,10.46314,-73.253224,7
1497,Valledupar,10.46314,-73.253224,8
1498,Valledupar,10.46314,-73.253224,14
1499,Valledupar,10.46314,-73.253224,15
1500,Valledupar,10.46314,-73.253224,40
1501,Valledupar,10.46314,-73.253224,8
1502,Valledupar,10.46314,-73.253224,13
1503,Valledupar,10.46314,-73.253224,12
1504,Valledupar,10.46314,-73.253224,36
1505,Valledupar,10.46314,-73.253224,31
1506,Valledupar,10.46314,-73.253224,14
1507,Valledupar,10.46314,-73.253224,39
1508,Valledupar,10.46314,-73.253224,10
1509,Valledupar,10.46314,-73.253224,11
1510,Valledupar,10.46314,-73.253224,8
1511,Valledupar,10.46314,-73.253224,21
1512,Valledupar,10.46314,-73.253224,39
1513,Valledupar,10.46314,-73.253224,36
1514,Valledupar,10.46314,-73.253224,15
1515,Valledupar,10.46314,-73.253224,10
1516,Valledupar,10.46314,-73.253224,3
1517,Valledupar,10.46314,-73.253224,14
1518,Valledupar,10.46314,-73.253224,30
1519,Valledupar,10.46314,-73.253224,53
1520,Valledupar,10.46314,-73.253224,8
1521,Valledupar,10.46314,-73.253224,24
1522,Valledupar,10.46314,-73.253224,11
1523,Valledupar,10.46314,-73.253224,10
1524,Valledupar,10.46314,-73.253224,11
1525,Valledupar,10.46314,-73.253224,19
1526,Valledupar,10.46314,-73.253224,15
1527,Valledupar,10.46314,-73.253224,15
1528,Valledupar,10.46314,-73.253224,11
1529,Valledupar,10.46314,-73.253224,21
1530,Valledupar,10.46314,-73.253224,9
1531,Valledupar,10.46314,-73.253224,38
1532,Valledupar,10.46314,-73.253224,37
1533,Valledupar,10.46314,-73.253224,51
1534,Valledupar,10.46314,-73.253224,5
1535,Valledupar,10.46314,-73.253224,10
1536,Valledupar,10.46314,-73.253224,11
1537,Valledupar,10.46314,-73.253224,54
1538,Valledupar,10.46314,-73.253224,51
1539,Valledupar,10.46314,-73.253224,24
1540,Valledupar,10.46314,-73.253224,14
1541,Valledupar,10.46314,-73.253224,35
1542,Valledupar,10.46314,-73.253224,12
1543,Valledupar,10.46314,-73.253224,45
1544,Valledupar,10.46314,-73.253224,17
1545,Valledupar,10.46314,-73.253224,31
1546,Valledupar,10.46314,-73.253224,10
1547,Valledupar,10.46314,-73.253224,9
1548,Valledupar,10.46314,-73.253224,10
1549,Valledupar,10.46314,-73.253224,10
1550,Valledupar,10.46314,-73.253224,21
1551,Valledupar,10.46314,-73.253224,28
1552,Valledupar,10.46314,-73.253224,22
1553,Valledupar,10.46314,-73.253224,28
1554,Valledupar,10.46314,-73.253224,11
1555,Montería,8.747983999999999,-75.881428,5
1556,Montería,8.747983999999999,-75.881428,38
1557,Montería,8.747983999999999,-75.881428,17
1558,Montería,8.747983999999999,-75.881428,17
1559,Montería,8.747983999999999,-75.881428,3
1560,Montería,8.747983999999999,-75.881428,27
1561,Montería,8.747983999999999,-75.881428,51
1562,Montería,8.747983999999999,-75.881428,15
1563,Montería,8.747983999999999,-75.881428,15
1564,Montería,8.747983999999999,-75.881428,17
1565,Montería,8.747983999999999,-75.881428,25
1566,Montería,8.747983999999999,-75.881428,25
1567,Montería,8.747983999999999,-75.881428,24
1568,Montería,8.747983999999999,-75.881428,12
1569,Montería,8.747983999999999,-75.881428,13
1570,Montería,8.747983999999999,-75.881428,13
1571,Montería,8.747983999999999,-75.881428,28
1572,Montería,8.747983999999999,-75.881428,28
1573,Montería,8.747983999999999,-75.881428,49
1574,Montería,8.747983999999999,-75.881428,15
1575,Montería,8.747983999999999,-75.881428,15
1576,Montería,8.747983999999999,-75.881428,16
1577,Montería,8.747983999999999,-75.881428,9
1578,Montería,8.747983999999999,-75.881428,8
1579,Montería,8.747983999999999,-75.881428,11
1580,Montería,8.747983999999999,-75.881428,17
1581,Montería,8.747983999999999,-75.881428,17
1582,Montería,8.747983999999999,-75.881428,24
1583,Montería,8.747983999999999,-75.881428,25
1584,Montería,8.747983999999999,-75.881428,35
1585,Montería,8.747983999999999,-75.881428,15
1586,Montería,8.747983999999999,-75.881428,16
1587,Montería,8.747983999999999,-75.881428,16
1588,Montería,8.747983999999999,-75.881428,17
1589,Montería,8.747983999999999,-75.881428,13
1590,Montería,8.747983999999999,-75.881428,19
1591,Montería,8.747983999999999,-75.881428,45
1592,Montería,8.747983999999999,-75.881428,26
1593,Montería,8.747983999999999,-75.881428,45
1594,Montería,8.747983999999999,-75.881428,25
1595,Montería,8.747983999999999,-75.881428,15
1596,Montería,8.747983999999999,-75.881428,15
1597,Montería,8.747983999999999,-75.881428,15
1598,Montería,8.747983999999999,-75.881428,4
1599,Montería,8.747983999999999,-75.881428,27
1600,Montería,8.747983999999999,-75.881428,11
1601,Montería,8.747983999999999,-75.881428,34
1602,Montería,8.747983999999999,-75.881428,34
1603,Montería,8.747983999999999,-75.881428,27
1604,Montería,8.747983999999999,-75.881428,47
1605,Montería,8.747983999999999,-75.881428,3
1606,Montería,8.747983999999999,-75.881428,8
1607,Montería,8.747983999999999,-75.881428,13
1608,Montería,8.747983999999999,-75.881428,40
1609,Montería,8.747983999999999,-75.881428,15
1610,Montería,8.747983999999999,-75.881428,7
1611,Montería,8.747983999999999,-75.881428,33
1612,Montería,8.747983999999999,-75.881428,28
1613,Montería,8.747983999999999,-75.881428,10
1614,Montería,8.747983999999999,-75.881428,27
1615,Montería,8.747983999999999,-75.881428,28
1616,Montería,8.747983999999999,-75.881428,12
1617,Montería,8.747983999999999,-75.881428,12
1618,Montería,8.747983999999999,-75.881428,31
1619,Montería,8.747983999999999,-75.881428,49
1620,Montería,8.747983999999999,-75.881428,16
1621,Montería,8.747983999999999,-75.881428,11
1622,Montería,8.747983999999999,-75.881428,13
1623,Montería,8.747983999999999,-75.881428,16
1624,Montería,8.747983999999999,-75.881428,14
1625,Montería,8.747983999999999,-75.881428,15
1626,Montería,8.747983999999999,-75.881428,9
1627,Montería,8.747983999999999,-75.881428,11
1628,Montería,8.747983999999999,-75.881428,13
1629,Montería,8.747983999999999,-75.881428,14
1630,Montería,8.747983999999999,-75.881428,11
1631,Montería,8.747983999999999,-75.881428,13
1632,Montería,8.747983999999999,-75.881428,14
1633,Montería,8.747983999999999,-75.881428,12
1634,Montería,8.747983999999999,-75.881428,33
1635,Montería,8.747983999999999,-75.881428,16
1636,Montería,8.747983999999999,-75.881428,33
1637,Montería,8.747983999999999,-75.881428,42
1638,Montería,8.747983999999999,-75.881428,26
1639,Montería,8.747983999999999,-75.881428,15
1640,Montería,8.747983999999999,-75.881428,13
1641,Montería,8.747983999999999,-75.881428,17
1642,Montería,8.747983999999999,-75.881428,43
1643,Montería,8.747983999999999,-75.881428,16
1644,Montería,8.747983999999999,-75.881428,14
1645,Montería,8.747983999999999,-75.881428,14
1646,Montería,8.747983999999999,-75.881428,14
1647,Montería,8.747983999999999,-75.881428,33
1648,Montería,8.747983999999999,-75.881428,20
1649,Montería,8.747983999999999,-75.881428,20
1650,Montería,8.747983999999999,-75.881428,15
1651,Montería,8.747983999999999,-75.881428,25
1652,Montería,8.747983999999999,-75.881428,19
1653,Montería,8.747983999999999,-75.881428,38
1654,Montería,8.747983999999999,-75.881428,38
1655,Sincelejo,9.304722,-75.397778,5
1656,Sincelejo,9.304722,-75.397778,17
1657,Sincelejo,9.304722,-75.397778,17
1658,Sincelejo,9.304722,-75.397778,15
1659,Sincelejo,9.304722,-75.397778,15
1660,Sincelejo,9.304722,-75.397778,17
1661,Sincelejo,9.304722,-75.397778,29
1662,Sincelejo,9.304722,-75.397778,25
1663,Sincelejo,9.304722,-75.397778,25
1664,Sincelejo,9.304722,-75.397778,24
1665,Sincelejo,9.304722,-75.397778,12
1666,Sincelejo,9.304722,-75.397778,13
1667,Sincelejo,9.304722,-75.397778,13
